,bootstrap_sample,policy,log_step,time_step,reward
25584,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,258782,6759,1
25585,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,258791,6760,1
25586,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,258824,6761,1
25587,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,258865,6762,1
25588,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,258876,6763,1
25589,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,258958,6764,1
25590,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259107,6765,1
25591,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259111,6766,1
25592,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259150,6767,1
25593,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259175,6768,0
25594,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259199,6769,1
25595,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259249,6770,1
25596,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259318,6771,1
25597,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259369,6772,1
25598,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259463,6773,1
25599,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259478,6774,1
25600,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259649,6775,1
25601,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259719,6776,1
25602,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259853,6777,1
25603,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259882,6778,1
25604,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259899,6779,1
25605,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259901,6780,1
25606,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259909,6781,1
25607,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259926,6782,1
25608,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259973,6783,1
25609,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259986,6784,1
25610,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,259988,6785,1
25611,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260060,6786,1
25612,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260092,6787,1
25613,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260140,6788,1
25614,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260227,6789,1
25615,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260235,6790,0
25616,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260240,6791,1
25617,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260262,6792,1
25618,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260282,6793,1
25619,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260365,6794,1
25620,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260400,6795,0
25621,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260425,6796,1
25622,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260428,6797,1
25623,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260518,6798,1
25624,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260639,6799,1
25625,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260645,6800,1
25626,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260660,6801,1
25627,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260673,6802,1
25628,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260695,6803,1
25629,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260727,6804,1
25630,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260744,6805,1
25631,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260753,6806,1
25632,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260787,6807,1
25633,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260837,6808,1
25634,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260842,6809,1
25635,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260857,6810,1
25636,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,260997,6811,1
25637,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261003,6812,1
25638,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261014,6813,1
25639,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261118,6814,1
25640,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261138,6815,1
25641,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261144,6816,1
25642,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261147,6817,1
25643,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261152,6818,1
25644,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261227,6819,1
25645,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261242,6820,1
25646,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261248,6821,1
25647,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261327,6822,1
25648,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261401,6823,1
25649,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261415,6824,1
25650,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261453,6825,1
25651,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261461,6826,1
25652,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261464,6827,1
25653,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261507,6828,1
25654,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261550,6829,1
25655,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261567,6830,1
25656,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261602,6831,1
25657,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261754,6832,1
25658,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261803,6833,1
25659,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261822,6834,1
25660,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261846,6835,0
25661,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261873,6836,1
25662,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261962,6837,1
25663,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261968,6838,1
25664,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,261996,6839,1
25665,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262066,6840,1
25666,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262138,6841,1
25667,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262207,6842,1
25668,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262212,6843,1
25669,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262261,6844,1
25670,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262301,6845,1
25671,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262306,6846,1
25672,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262309,6847,1
25673,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262419,6848,1
25674,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262429,6849,1
25675,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262511,6850,1
25676,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262524,6851,1
25677,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262583,6852,1
25678,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262624,6853,1
25679,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262648,6854,1
25680,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262705,6855,1
25681,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262763,6856,1
25682,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262783,6857,1
25683,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262785,6858,1
25684,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262842,6859,0
25685,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262846,6860,1
25686,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262872,6861,1
25687,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262889,6862,1
25688,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262953,6863,1
25689,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262966,6864,1
25690,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262977,6865,1
25691,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,262978,6866,1
25692,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263000,6867,1
25693,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263023,6868,1
25694,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263106,6869,1
25695,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263188,6870,1
25696,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263265,6871,1
25697,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263306,6872,1
25698,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263334,6873,1
25699,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263338,6874,1
25700,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263345,6875,1
25701,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263424,6876,1
25702,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263429,6877,1
25703,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263462,6878,1
25704,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263470,6879,1
25705,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263528,6880,1
25706,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263536,6881,1
25707,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263549,6882,1
25708,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263584,6883,1
25709,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263590,6884,0
25710,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263690,6885,1
25711,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263720,6886,1
25712,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263763,6887,1
25713,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263885,6888,1
25714,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263986,6889,1
25715,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,263991,6890,1
25716,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264000,6891,1
25717,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264045,6892,1
25718,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264061,6893,1
25719,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264088,6894,1
25720,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264102,6895,1
25721,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264149,6896,1
25722,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264298,6897,1
25723,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264303,6898,1
25724,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264304,6899,1
25725,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264318,6900,1
25726,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264328,6901,1
25727,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264344,6902,1
25728,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264407,6903,1
25729,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264444,6904,1
25730,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264472,6905,1
25731,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264506,6906,1
25732,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264531,6907,1
25733,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264547,6908,1
25734,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264550,6909,1
25735,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264618,6910,1
25736,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264705,6911,1
25737,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264722,6912,1
25738,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264788,6913,1
25739,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,264808,6914,1
25740,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265032,6915,1
25741,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265077,6916,1
25742,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265121,6917,1
25743,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265148,6918,1
25744,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265177,6919,1
25745,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265192,6920,1
25746,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265209,6921,1
25747,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265220,6922,1
25748,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265244,6923,1
25749,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265271,6924,1
25750,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265279,6925,1
25751,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265286,6926,1
25752,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265294,6927,1
25753,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265342,6928,1
25754,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265366,6929,1
25755,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265386,6930,1
25756,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265446,6931,1
25757,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265450,6932,1
25758,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265460,6933,1
25759,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265584,6934,1
25760,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265586,6935,1
25761,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265726,6936,1
25762,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265738,6937,1
25763,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265803,6938,1
25764,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265823,6939,1
25765,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265835,6940,1
25766,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265850,6941,1
25767,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265873,6942,1
25768,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,265885,6943,1
25769,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266003,6944,1
25770,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266060,6945,1
25771,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266067,6946,1
25772,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266089,6947,1
25773,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266109,6948,1
25774,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266147,6949,0
25775,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266183,6950,0
25776,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266194,6951,1
25777,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266223,6952,0
25778,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266360,6953,1
25779,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266388,6954,1
25780,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266400,6955,1
25781,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266566,6956,1
25782,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266651,6957,1
25783,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266678,6958,1
25784,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266686,6959,1
25785,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266704,6960,1
25786,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266822,6961,1
25787,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266943,6962,1
25788,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,266995,6963,1
25789,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267006,6964,0
25790,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267040,6965,1
25791,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267140,6966,1
25792,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267158,6967,1
25793,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267162,6968,1
25794,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267168,6969,1
25795,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267180,6970,1
25796,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267181,6971,1
25797,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267212,6972,1
25798,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267233,6973,1
25799,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267310,6974,1
25800,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267330,6975,1
25801,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267348,6976,1
25802,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267409,6977,1
25803,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267433,6978,1
25804,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267504,6979,1
25805,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267534,6980,0
25806,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267557,6981,1
25807,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267601,6982,1
25808,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267749,6983,1
25809,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267857,6984,1
25810,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267880,6985,1
25811,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267901,6986,1
25812,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267986,6987,1
25813,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,267995,6988,1
25814,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268211,6989,1
25815,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268247,6990,1
25816,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268264,6991,1
25817,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268272,6992,1
25818,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268276,6993,1
25819,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268347,6994,1
25820,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268413,6995,0
25821,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268431,6996,1
25822,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268463,6997,0
25823,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268475,6998,1
25824,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268511,6999,1
25825,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268565,7000,1
25826,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268566,7001,1
25827,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268570,7002,1
25828,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268571,7003,1
25829,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268614,7004,1
25830,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268617,7005,1
25831,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268641,7006,1
25832,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268669,7007,0
25833,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268715,7008,1
25834,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268761,7009,1
25835,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268775,7010,1
25836,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268784,7011,1
25837,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268811,7012,1
25838,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268844,7013,1
25839,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268891,7014,1
25840,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268939,7015,1
25841,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268972,7016,1
25842,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,268985,7017,1
25843,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269065,7018,1
25844,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269070,7019,1
25845,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269127,7020,1
25846,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269184,7021,1
25847,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269194,7022,1
25848,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269204,7023,1
25849,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269209,7024,1
25850,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269225,7025,1
25851,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269226,7026,1
25852,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269227,7027,1
25853,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269228,7028,1
25854,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269235,7029,1
25855,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269278,7030,1
25856,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269291,7031,1
25857,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269364,7032,0
25858,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269373,7033,1
25859,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269426,7034,1
25860,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269438,7035,1
25861,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269464,7036,1
25862,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269478,7037,1
25863,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269499,7038,1
25864,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269662,7039,1
25865,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269691,7040,1
25866,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269741,7041,1
25867,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269772,7042,1
25868,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269889,7043,1
25869,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269900,7044,1
25870,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,269932,7045,1
25871,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270112,7046,1
25872,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270160,7047,1
25873,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270192,7048,0
25874,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270247,7049,1
25875,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270267,7050,1
25876,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270276,7051,1
25877,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270424,7052,1
25878,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270565,7053,0
25879,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270606,7054,1
25880,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270636,7055,1
25881,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270744,7056,1
25882,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270746,7057,1
25883,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270764,7058,1
25884,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270765,7059,1
25885,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270777,7060,1
25886,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270793,7061,1
25887,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,270956,7062,1
25888,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271088,7063,1
25889,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271133,7064,1
25890,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271352,7065,1
25891,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271360,7066,1
25892,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271391,7067,1
25893,3,<__main__.linucb_disjoint_policy object at 0x0000025D1FA21850>,271430,7068,1
